ID,DemHomeOwner,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,customerGender,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,EstimatedIncome,regionMedHomeVal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,customerSubscrStat,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,CustomerAge,avgDiscountValue12,customersales,techSupportEval,wksSinceFirstPurch,Review_Text,Title
11145,H,1,25,2,8,F,3,    $50.00,    $58.35,    $50.70,$101000.00,$112840.00,28,41,52,Platinum,7,12,10,7,2,          18,    $15.00,   $515.28,           3,56,,
11151,U,0,26,1,15,F,3,    $60.00,    $60.00,    $45.35,$112000.00,"$63,570.00",15,32,80,Platinum,5,12,28,14,3,          19,    $12.00,   $489.46,           2,154,,
11152,H,0,31,0,18,F,3,   $100.00,   $100.00,    $58.60,"$88,000.00",$247780.00,23,44,98,Platinum,6,6,32,18,3,          18,       .,   $831.35,           3,149,,
11170,U,0,0,0,17,M,2,    $60.00,    $62.50,    $33.55,$146000.00,$226200.00,20,42,106,Platinum,5,5,33,49,3,          36,       .,   $426.33,           2,154,,
11171,U,0,35,0,18,M,5,    $50.00,   $200.00,   $108.35,"$50,000.00",$152620.00,17,38,87,Platinum,5,5,27,12,2,           .,       .," $1,737.59",           3,126,,
11182,H,0,32,0,4,M,3,    $50.00,    $51.65,    $47.30,$108000.00,$115960.00,34,54,108,Platinum,11,11,34,26,3,          34,       .,   $382.75,           2,136,,
11206,U,0,42,2,21,M,3,    $50.00,    $50.00,    $38.35,$130000.00,$154310.00,19,29,63,Platinum,2,8,16,18,3,          19,    $10.00,   $394.79,           2,154,,
11240,U,0,17,5,4,U,1,    $50.00,    $48.35,    $40.65,$123000.00,$201110.00,30,46,98,Platinum,5,14,27,38,3,          22,     $9.60,   $283.28,           2,126,,
11249,U,0,38,1,24,U,5,    $75.00,    $75.00,    $55.90,"$92,000.00",$149890.00,18,35,89,Platinum,4,12,22,11,2,          17,    $15.00,   $781.97,           3,129,,
11258,H,0,22,1,18,F,3,    $50.00,    $55.00,    $44.45,$114000.00,"$45,370.00",13,32,68,Platinum,6,14,24,9,2,          18,    $11.00,   $385.85,           2,140,,
11276,U,0,45,1,21,F,5,   $100.00,   $100.00,    $63.90,"$82,000.00","$67,990.00",15,25,62,Platinum,6,12,23,9,3,          22,    $20.00," $1,122.99",           3,135,,
11282,H,1,13,0,4,F,3,    $35.00,    $33.35,    $30.95,$156000.00,"$38,740.00",25,43,83,Platinum,6,6,21,16,2,          22,       .,   $244.63,           2,110,,
11286,H,0,27,1,15,M,5,    $30.00,   $150.00,   $107.50,"$50,000.00","$93,470.00",25,30,46,Gold,5,7,7,4,1,          31,    $30.00," $1,747.13",           2,55,,
11316,H,0,21,1,17,M,3,    $60.00,    $63.35,    $53.75,"$96,000.00",$129480.00,14,29,36,Platinum,6,13,11,4,1,          22,    $16.00,   $552.33,           3,56,,
11335,H,0,65,1,24,M,3,    $50.00,    $50.00,    $34.70,$142000.00,"$72,150.00",11,26,73,Platinum,3,10,20,17,3,          22,    $10.00,   $385.04,           2,114,,
11346,U,0,25,1,15,F,2,    $40.00,    $32.50,    $23.55,$197000.00,$289640.00,23,41,83,Platinum,5,12,21,17,2,           .,     $8.00,   $219.72,           2,116,,
11354,U,0,59,0,7,F,3,    $50.00,    $67.50,    $56.25,"$92,000.00",$104260.00,35,54,108,Platinum,8,8,30,20,2,          19,       .,   $541.33,           2,137,,
11366,U,0,36,2,8,F,3,    $50.00,    $28.35,    $28.20,$169000.00,$144560.00,23,38,80,Platinum,5,13,27,22,3,          20,     $5.00,   $354.44,           2,152,,
11374,U,0,33,3,14,M,2,    $50.00,    $52.50,    $68.50,"$77,000.00",$119470.00,29,43,64,Platinum,7,13,13,10,2,           .,    $10.67,   $382.95,           2,69,,
11384,U,0,41,0,13,F,5,    $75.00,    $90.00,    $82.85,"$64,000.00","$39,000.00",33,54,93,Platinum,8,8,29,21,3,           .,       .," $1,093.06",           3,92,,
11422,H,0,30,1,19,M,5,    $75.00,    $75.00,    $70.00,"$75,000.00",$132470.00,20,38,65,Platinum,5,13,17,5,2,          21,    $15.00,   $778.55,           3,81,,
11433,H,0,59,4,6,M,2,    $75.00,    $66.25,    $56.35,"$92,000.00",$117910.00,24,33,52,Member,4,8,12,11,3,           .,    $13.25,   $500.07,           3,75,,
11442,U,0,22,2,18,F,3,    $50.00,    $50.00,    $37.95,$131000.00,$187590.00,13,33,85,Platinum,4,13,29,17,3,          17,    $10.00,   $398.51,           2,146,,
11463,H,0,29,1,15,U,3,    $60.00,    $60.00,    $37.20,$133000.00,"$70,200.00",14,33,59,Platinum,6,14,18,9,2,          26,    $11.00,   $503.01,           3,101,,
11466,H,0,40,2,15,M,3,    $50.00,    $62.50,    $55.00,"$94,000.00","$88,920.00",27,41,52,Platinum,5,11,10,5,2,           .,    $12.50,   $546.69,           3,55,,
11480,U,0,47,1,20,M,3,    $50.00,    $52.50,    $41.85,$120000.00,"$59,410.00",12,31,89,Platinum,4,12,31,19,3,           .,    $10.00,   $400.74,           2,148,,
11484,H,0,47,1,19,M,3,    $50.00,    $50.00,    $52.30,"$98,000.00",$171340.00,6,15,50,Member,2,7,19,26,3,          17,    $10.00,   $389.90,           2,125,,
11504,H,1,43,0,4,M,3,    $75.00,    $50.00,    $43.40,$116000.00,$105040.00,32,49,105,Platinum,5,5,29,19,3,          21,       .,   $410.61,           3,149,,
11527,H,0,0,2,16,M,3,    $40.00,    $50.00,    $34.65,$142000.00,$123240.00,16,27,76,Platinum,5,10,24,14,3,           .,    $11.00,   $382.51,           2,148,,
11531,U,0,23,3,16,M,3,    $50.00,    $36.65,    $21.30,$214000.00,"$91,000.00",16,35,82,Platinum,5,14,26,23,3,          48,     $7.33,   $343.39,           2,126,,
11538,U,0,36,1,15,F,3,    $50.00,    $50.00,    $42.50,$118000.00,"$94,380.00",15,34,66,Platinum,5,13,19,12,2,          39,     $9.00,   $393.11,           3,87,,
11548,H,0,32,0,12,M,5,    $75.00,    $95.00,    $65.25,"$80,000.00",$284700.00,31,50,100,Platinum,7,7,30,22,3,          21,       .," $1,078.58",           3,128,,
11552,U,1,21,2,4,F,3,    $65.00,    $53.35,    $50.50,$101000.00,$457860.00,27,47,102,Platinum,5,14,32,20,3,          28,    $11.00,   $356.28,           2,140,,
11566,U,0,28,1,12,M,3,    $50.00,    $60.00,    $65.30,"$80,000.00","$56,940.00",28,46,92,Platinum,6,14,26,17,3,          20,    $10.00,   $395.73,           2,125,,
11570,U,0,36,0,18,F,5,   $100.00,    $75.00,    $42.05,$120000.00,"$54,860.00",17,33,83,Platinum,6,6,25,17,3,           .,       .,   $781.45,           3,129,,
11594,U,1,24,0,18,F,3,    $50.00,    $35.00,    $32.50,$150000.00,"$76,700.00",15,33,53,Platinum,6,6,20,10,2,           .,       .,   $288.18,           2,108,,
11600,U,0,27,0,9,F,10,   $100.00,     $0.00,    $49.25,$104000.00,"$64,870.00",29,29,83,Platinum,5,5,25,13,2,           .,       .,   $669.30,           3,154,,
11606,H,0,29,1,16,F,5,    $50.00,    $55.00,    $54.05,"$95,000.00",$113880.00,35,54,99,Platinum,6,14,30,16,3,          20,    $11.00,   $518.58,           2,151,,
11634,H,0,0,0,14,F,2,    $50.00,    $80.00,    $59.60,"$87,000.00",$260130.00,30,52,84,Platinum,7,7,26,12,2,          31,       .,   $588.51,           3,102,,
11666,H,0,49,0,7,M,10,    $60.00,     $0.00,    $55.35,"$93,000.00","$54,080.00",26,26,82,Platinum,5,5,23,15,2,           .,       .,   $494.90,           2,110,,
11668,H,0,33,0,4,M,10,    $65.00,     $0.00,    $69.15,"$76,000.00",$650000.00,38,38,67,Platinum,6,6,14,6,1,          35,       .,   $492.28,           3,69,,
11681,U,0,28,1,7,F,5,    $50.00,    $50.00,    $45.65,$111000.00,"$58,760.00",36,54,96,Platinum,6,13,29,16,3,           .,    $10.00,   $514.34,           2,150,,
173290,U,0,55,2,15,F,1,    $25.00,    $34.15,    $28.90,$166000.00,"$91,260.00",18,37,46,Gold,8,16,17,9,2,           .,     $6.50,   $227.89,           1,65,,
174072,H,0,21,5,18,F,1,    $25.00,    $26.65,    $25.40,$185000.00,$234520.00,12,32,35,Platinum,6,16,16,13,2,          29,     $5.40,   $165.87,           1,65,,
174196,U,0,29,3,22,F,2,    $25.00,    $25.00,    $40.00,$125000.00,$369720.00,12,34,37,Platinum,6,17,17,7,2,          29,     $5.00,   $233.21,           1,64,,
174573,U,0,43,3,15,M,2,    $15.00,    $49.00,    $41.50,$121000.00,$100880.00,13,34,39,Platinum,6,17,17,10,2,          26,     $9.67,   $294.73,           1,68,,
174624,U,0,46,4,21,F,1,    $25.00,    $26.65,    $28.20,$169000.00,$135070.00,12,32,42,Platinum,6,16,18,11,3,          19,     $5.25,   $178.61,           1,77,,
174717,H,0,34,1,18,F,2,    $25.00,    $28.00,    $22.20,$207000.00,"$73,190.00",12,34,58,Platinum,6,17,25,18,2,          22,     $7.00,   $232.07,           1,102,,
175005,H,0,30,4,19,F,2,    $20.00,    $24.00,    $18.90,$235000.00,"$86,840.00",11,30,62,Platinum,6,16,24,23,3,          40,     $5.00,   $233.50,           1,110,,
175022,U,1,31,2,18,M,2,    $30.00,    $42.50,    $47.65,$107000.00,"$87,750.00",14,33,72,Platinum,6,16,33,17,3,          32,     $7.50,   $249.81,           1,135,,
175063,H,0,54,5,18,M,1,    $20.00,    $21.90,    $18.15,$243000.00,"$98,670.00",14,32,82,Platinum,6,17,33,30,4,          18,     $4.40,   $181.54,           1,149,,
175244,U,0,42,4,15,F,2,    $25.00,    $25.00,    $25.00,$188000.00,"$68,770.00",15,36,78,Platinum,6,16,28,28,3,           .,     $5.00,   $217.15,           1,129,,
175519,U,0,30,4,18,M,1,    $25.00,    $25.00,    $25.00,$188000.00,"$60,710.00",12,32,38,Platinum,6,16,16,12,2,           .,     $5.00,   $173.91,           1,68,,
175544,U,0,24,6,21,M,1,    $25.00,    $24.30,    $26.40,$179000.00,"$92,430.00",13,34,67,Platinum,6,17,26,32,3,          20,     $4.83,   $166.85,           1,113,,
176164,H,1,37,5,15,M,1,    $20.00,    $35.85,    $31.10,$156000.00,"$68,640.00",14,31,35,Platinum,6,16,15,9,2,          26,     $7.00,   $236.43,           1,65,,
176912,H,0,41,4,19,M,2,    $25.00,    $45.00,    $40.70,$123000.00,"$60,580.00",12,32,66,Platinum,6,16,26,14,3,          24,    $10.00,   $295.13,           1,128,,
176971,U,0,42,3,23,F,2,    $35.00,    $38.75,    $32.90,$148000.00,"$89,830.00",12,34,57,Platinum,5,16,24,12,2,          35,     $7.00,   $296.21,           1,104,,
177440,H,0,37,6,17,F,1,    $15.00,    $16.35,    $13.25,$308000.00,$132470.00,12,34,67,Platinum,6,17,34,40,4,          21,     $3.00,   $169.54,           1,148,,
177660,U,0,10,5,15,F,1,    $25.00,    $25.00,    $26.30,$180000.00,$400920.00,12,33,53,Platinum,6,17,22,23,3,          18,     $5.00,   $175.50,           1,89,,
177688,U,0,31,4,18,F,1,    $35.00,    $26.25,    $25.00,$188000.00,$120640.00,12,33,48,Platinum,6,16,21,13,3,          22,     $5.00,   $177.13,           1,88,,
178660,U,0,0,4,17,M,1,    $35.00,    $29.30,    $29.15,$165000.00,$263380.00,13,33,39,Platinum,6,17,17,12,2,          29,     $6.25,   $206.71,           1,68,,
179513,H,0,36,2,18,F,2,    $25.00,    $25.00,    $24.10,$193000.00,$116870.00,12,32,43,Platinum,6,16,18,11,3,          38,     $5.00,   $225.60,           1,77,,
179611,H,0,0,7,18,M,1,    $25.00,    $25.00,    $30.90,$157000.00,     $0.00,13,35,82,Platinum,6,17,33,39,4,          26,     $5.00,   $169.39,           1,149,,
180259,H,0,38,2,18,M,2,    $35.00,    $55.00,   $100.30,"$53,000.00",$139230.00,13,35,62,Platinum,6,17,25,17,2,          35,    $15.00,   $279.67,           1,99,,
180307,H,0,35,5,16,M,1,    $25.00,    $21.90,    $21.50,$212000.00,$341250.00,13,34,34,Platinum,6,16,15,10,2,          21,     $4.40,   $171.67,           1,64,,
180412,H,0,33,2,18,F,3,    $15.00,    $51.65,    $53.75,"$96,000.00",$131820.00,20,39,78,Gold,8,17,28,16,2,          20,    $14.00,   $395.40,           1,121,,
181130,U,0,40,3,15,F,1,    $35.00,    $28.75,    $25.35,$185000.00,$124280.00,15,34,79,Platinum,6,16,31,28,3,           .,     $5.67,   $201.88,           1,149,,
181802,H,0,53,5,16,F,1,    $30.00,    $32.15,    $27.50,$173000.00,$134030.00,15,36,54,Platinum,6,17,22,16,3,          35,     $5.80,   $210.29,           1,88,,
181851,H,0,41,4,16,M,1,    $25.00,    $26.65,    $25.00,$188000.00,$156260.00,12,33,37,Platinum,6,16,16,8,2,          18,     $5.00,   $167.63,           1,68,,
181886,H,0,39,5,17,M,1,    $30.00,    $33.55,    $31.00,$156000.00,$121160.00,13,33,48,Platinum,6,17,20,15,3,          23,     $6.00,   $230.44,           1,81,,
182037,H,0,43,4,23,M,2,    $25.00,    $35.00,    $35.00,$141000.00,"$69,550.00",13,32,32,Platinum,6,16,14,5,2,          26,     $7.50,   $294.25,           1,60,,
182057,U,0,41,5,20,F,1,    $25.00,    $54.15,    $39.05,$128000.00,"$70,460.00",11,30,84,Platinum,5,16,36,53,4,           .,    $10.80,   $237.84,           1,154,,
182346,U,0,45,6,17,F,1,    $25.00,    $25.00,    $20.90,$217000.00,"$88,790.00",13,32,81,Platinum,6,17,32,33,4,          18,     $5.00,   $164.56,           1,149,,
182416,H,0,46,4,15,M,1,    $20.00,    $21.25,    $20.00,$225000.00,$112450.00,11,31,32,Platinum,6,16,15,10,2,          27,     $4.25,   $174.64,           1,64,,
182453,H,0,35,4,18,M,1,    $25.00,    $25.00,    $27.20,$175000.00,$115440.00,13,34,64,Platinum,6,17,26,18,3,          26,     $5.00,   $172.22,           1,117,,
182644,U,0,52,5,23,F,1,    $20.00,    $19.40,    $20.90,$217000.00,"$81,380.00",9,30,78,Platinum,5,16,32,55,4,           .,     $4.00,   $165.21,           1,150,,
182844,H,0,35,6,15,F,1,    $30.00,    $23.15,    $25.00,$188000.00,"$81,510.00",13,33,67,Platinum,6,17,29,19,3,           .,     $4.33,   $169.63,           1,150,,
182945,H,0,29,1,17,F,2,    $35.00,    $37.00,    $29.30,$164000.00,"$73,710.00",13,35,55,Platinum,6,17,25,14,2,          21,     $8.00,   $292.43,           1,112,,
182964,U,0,39,3,18,U,2,    $25.00,    $27.00,    $22.90,$202000.00,"$84,760.00",13,34,71,Platinum,6,17,33,19,3,          24,     $5.00,   $222.18,           1,153,,
182976,U,0,52,9,17,F,1,    $35.00,    $36.55,    $30.55,$158000.00,"$77,220.00",13,33,60,Platinum,6,17,23,35,3,           .,     $6.89,   $228.66,           1,93,,
183191,U,0,43,3,16,M,1,    $25.00,    $28.35,    $26.55,$178000.00,"$86,190.00",13,34,54,Platinum,6,16,21,13,2,          20,     $6.33,   $199.22,           1,101,,
183355,U,0,32,8,17,U,1,    $20.00,    $18.35,    $16.00,$268000.00,"$95,680.00",11,28,75,Platinum,5,16,33,44,4,           .,     $3.50,   $164.44,           1,150,,
183734,U,0,40,6,19,F,1,    $20.00,    $24.45,    $22.75,$203000.00,"$74,620.00",12,31,32,Platinum,6,16,15,11,3,           .,     $4.67,   $176.03,           1,65,,
183948,H,0,56,2,4,F,2,    $25.00,    $35.00,    $30.75,$157000.00,"$53,300.00",13,35,81,Platinum,6,17,35,27,3,           .,     $6.00,   $278.75,           1,148,,
184225,H,0,41,6,15,F,1,    $25.00,    $52.80,    $46.25,$110000.00,$108160.00,13,30,33,Platinum,6,16,15,12,3,          32,    $11.67,   $357.40,           1,65,,
184594,U,0,31,6,15,U,1,    $30.00,    $32.00,    $31.35,$155000.00,"$87,360.00",14,35,35,Platinum,6,16,15,11,2,           .,     $6.67,   $211.68,           1,66,,
185022,H,0,44,3,4,F,1,    $30.00,    $42.85,    $25.75,$183000.00,"$94,640.00",24,44,107,Platinum,6,16,29,52,3,          69,     $7.67,   $235.90,           1,126,,
185317,H,0,29,7,13,F,1,    $25.00,    $40.55,    $44.75,$113000.00,$122590.00,21,39,75,Platinum,8,19,30,22,3,          19,     $8.29,   $223.05,           1,128,,
185343,U,0,0,2,5,F,2,    $15.00,    $57.50,    $28.55,$168000.00,"$60,190.00",24,43,73,Platinum,6,16,28,17,3,           .,     $9.50,   $277.41,           1,150,,
185583,U,0,33,4,4,F,1,    $25.00,    $27.85,    $30.50,$158000.00,$237900.00,32,54,94,Platinum,6,17,31,32,3,           .,     $5.25,   $174.49,           1,151,,
185683,H,0,28,3,7,F,1,    $10.00,    $19.15,    $18.60,$238000.00,"$77,480.00",22,39,66,Platinum,9,17,24,18,3,          18,     $2.67,   $176.62,           1,105,,
185895,U,0,26,3,5,M,2,    $20.00,    $69.00,    $50.65,$101000.00,"$52,780.00",23,42,96,Platinum,7,17,34,31,4,          24,    $13.67,   $408.51,           1,152,,
185920,U,0,59,4,9,M,1,    $25.00,   $112.50,   $112.50,"$48,000.00",$143260.00,19,40,73,Platinum,7,18,27,14,3,          19,    $25.00,   $839.72,           1,112,,
185986,U,0,0,5,9,F,1,    $25.00,    $42.20,    $36.45,$136000.00,"$66,950.00",22,43,60,Platinum,7,18,21,21,3,           .,     $8.40,   $222.74,           1,88,,
186242,H,1,29,4,7,F,2,    $35.00,    $50.00,    $47.80,$107000.00,$145340.00,24,44,82,Platinum,9,20,36,18,3,          21,    $10.00,   $279.81,           1,143,,
186391,H,0,33,4,5,F,1,    $25.00,    $32.50,    $29.70,$162000.00,"$40,170.00",19,36,57,Platinum,6,16,21,18,3,           .,     $6.75,   $200.02,           1,89,,
186485,U,0,31,3,6,F,2,    $35.00,    $55.00,    $43.55,$116000.00,"$70,850.00",20,37,36,Platinum,8,16,14,7,2,           .,    $10.67,   $289.23,           1,59,,
186500,H,1,35,3,8,M,2,    $15.00,    $22.00,    $21.10,$216000.00,$118040.00,16,35,40,Platinum,7,16,17,9,2,           .,     $4.33,   $215.83,           1,77,,
186510,H,0,38,4,8,M,2,    $25.00,    $43.75,    $27.75,$172000.00,"$70,330.00",18,37,79,Platinum,6,16,33,22,3,          38,     $8.75,   $287.82,           1,148,,
186557,U,0,35,1,8,M,3,    $25.00,    $62.50,    $37.10,$134000.00,"$46,410.00",16,37,67,Platinum,7,17,26,12,3,          28,    $15.00,   $553.74,           1,125,,
186560,U,0,36,4,8,M,2,    $25.00,    $95.00,    $88.35,"$60,000.00",$153530.00,16,37,65,Platinum,7,18,26,18,3,          31,    $19.00,   $580.08,           1,99,,
186816,H,0,0,4,8,M,1,    $15.00,    $15.70,    $15.00,$281000.00,$121550.00,17,35,35,Platinum,7,16,15,11,2,           .,     $2.75,   $172.91,           1,65,,
187018,U,0,0,4,4,F,1,     $5.00,    $35.70,    $28.10,$170000.00,"$55,380.00",28,48,70,Platinum,6,17,21,26,3,           .,     $8.00,   $235.96,           1,89,,
188374,U,0,34,4,5,F,1,    $25.00,    $20.70,    $18.15,$243000.00,$125840.00,19,39,63,Platinum,7,16,24,19,3,           .,     $4.00,   $178.56,           1,113,,
188739,H,1,32,6,5,M,1,    $15.00,    $44.40,    $31.75,$153000.00,"$59,540.00",16,35,57,Platinum,7,18,23,17,3,          33,     $7.83,   $307.78,           1,100,,
188748,U,0,42,2,5,M,2,    $15.00,    $23.00,    $20.40,$221000.00,"$61,880.00",14,33,47,Platinum,7,16,19,12,2,          21,     $5.50,   $193.89,           1,80,,
188956,U,0,29,2,4,M,1,    $25.00,    $25.00,    $22.75,$203000.00,"$48,230.00",16,35,48,Platinum,8,17,19,11,2,          19,     $5.00,   $167.87,           1,87,,
189038,U,1,0,3,4,M,1,    $15.00,    $42.50,    $43.05,$117000.00,"$71,240.00",13,33,63,Platinum,6,17,25,18,3,           .,     $7.67,   $184.20,           1,105,,
189071,U,0,7,3,4,F,2,    $25.00,    $93.75,    $53.35,"$96,000.00",$547040.00,12,31,48,Platinum,6,16,21,12,3,          26,    $22.33,   $581.34,           1,85,,
189247,U,0,28,3,21,F,2,    $30.00,    $34.00,    $31.80,$153000.00,"$20,410.00",13,35,65,Platinum,6,17,24,14,3,          32,     $6.67,   $281.83,           1,104,,
189769,U,1,28,6,18,M,1,    $20.00,    $20.55,    $21.25,$214000.00,"$76,830.00",14,30,31,Platinum,7,16,14,12,2,           .,     $4.00,   $168.29,           1,57,,
189901,U,0,29,4,16,M,1,    $35.00,    $30.00,    $24.50,$191000.00,$570960.00,16,38,84,Platinum,6,17,32,21,3,          19,     $6.00,   $204.55,           1,146,,
190822,U,0,29,2,16,F,2,    $30.00,    $46.00,    $40.00,$125000.00,"$47,320.00",18,35,49,Gold,9,16,19,8,2,          69,    $10.00,   $296.55,           1,88,,
191147,U,0,29,1,15,F,2,    $25.00,    $31.25,    $28.80,$166000.00,"$57,590.00",12,34,77,Platinum,6,17,33,29,3,          31,    $10.00,   $229.63,           1,148,,
191157,U,1,38,5,16,F,1,    $20.00,    $17.80,    $14.45,$289000.00,"$72,670.00",14,36,77,Platinum,6,17,33,33,3,          18,     $3.20,   $243.54,           1,152,,
191182,U,1,30,6,15,M,1,    $25.00,    $23.55,    $20.25,$223000.00,"$53,170.00",14,34,82,Platinum,5,16,32,43,4,           .,     $4.67,   $171.70,           1,150,,
191693,U,0,36,5,17,F,1,    $25.00,    $20.00,    $18.90,$235000.00,"$67,080.00",12,30,32,Platinum,6,16,15,9,2,          50,     $3.80,   $181.01,           1,65,,
191731,H,0,32,3,18,M,1,    $25.00,    $40.85,    $35.25,$140000.00,"$38,090.00",13,33,74,Platinum,6,16,30,22,3,          22,     $9.33,   $226.36,           1,145,,
24305,H,0,26,3,16,M,1,    $20.00,    $25.00,    $24.00,$194000.00,"$47,320.00",12,33,38,Platinum,6,16,16,10,2,          35,     $5.33,   $181.42,           1,68,,
24446,H,0,38,6,22,F,1,    $30.00,    $32.20,    $29.70,$162000.00,"$86,840.00",12,32,45,Platinum,6,17,19,16,3,          33,     $6.33,   $212.53,           1,77,,
27338,U,1,50,1,16,U,2,    $30.00,    $36.25,    $28.35,$169000.00,"$59,280.00",13,34,66,Platinum,6,16,30,21,3,           .,     $5.00,   $241.88,           1,147,,
28340,U,1,25,3,16,F,1,    $30.00,    $32.15,    $29.55,$163000.00,$158080.00,12,34,39,Platinum,6,17,17,11,2,          28,     $6.33,   $252.17,           1,69,,
27624,H,1,29,6,15,F,1,    $15.00,    $45.65,    $38.85,$128000.00,$128830.00,16,37,49,Platinum,6,17,18,13,3,          25,     $9.50,   $227.25,           1,77,,
28438,H,0,43,3,15,F,2,    $25.00,    $29.00,    $27.90,$171000.00,$469950.00,13,33,55,Platinum,6,16,23,12,3,          32,     $5.00,   $230.74,           1,105,,
33035,H,0,36,4,19,M,1,    $25.00,    $25.00,    $25.00,$188000.00,$119080.00,11,33,39,Platinum,6,17,17,12,2,          41,     $5.00,   $177.80,           1,68,,
186540,U,1,28,6,4,F,1,    $35.00,    $36.80,    $33.65,$146000.00,$119990.00,18,37,58,Platinum,7,17,22,30,3,          30,     $7.50,   $204.71,           1,80,,
